3551.667	-0.050	0.044
3551.758	-0.050	0.044
3551.836	-0.049	0.044
3551.927	-0.050	0.044
3552.005	-0.051	0.044
3552.083	-0.050	0.044
3552.174	-0.050	0.044
3552.252	-0.049	0.043
3552.343	-0.049	0.044
3552.422	-0.051	0.045
3552.500	-0.049	0.045
3552.591	-0.049	0.047
3552.669	-0.051	0.046
3552.760	-0.050	0.047
3552.838	-0.050	0.046
3552.917	-0.049	0.048
3553.008	-0.049	0.049
3553.086	-0.049	0.049
3553.177	-0.050	0.050
3553.255	-0.049	0.051
3553.333	-0.049	0.051
3553.424	-0.049	0.052
3553.502	-0.049	0.051
3553.593	-0.049	0.051
3553.672	-0.051	0.050
3553.750	-0.049	0.051
3553.841	-0.049	0.051
3553.919	-0.050	0.050
3554.010	-0.049	0.051
3554.088	-0.050	0.049
3554.167	-0.049	0.049
3554.258	-0.049	0.050
3554.336	-0.049	0.050
3554.427	-0.049	0.049
3554.505	-0.049	0.049
3554.583	-0.049	0.049
3554.674	-0.050	0.049
3554.752	-0.049	0.049
3554.843	-0.049	0.049
3554.922	-0.051	0.049
3555.000	-0.049	0.049
3555.091	-0.049	0.049
3555.169	-0.050	0.049
3555.260	-0.050	0.049
3555.338	-0.050	0.049
3555.417	-0.049	0.049
3555.508	-0.049	0.049
3555.586	-0.048	0.049
3555.677	-0.049	0.051
3555.755	-0.049	0.050
3555.846	-0.049	0.054
3555.924	-0.049	0.054
3556.002	-0.049	0.054
3556.093	-0.049	0.054
3556.172	-0.048	0.054
3556.250	-0.049	0.054
3556.341	-0.049	0.054
3556.419	-0.051	0.054
3556.510	-0.049	0.054
3556.588	-0.050	0.055
3556.667	-0.049	0.055
3556.758	-0.048	0.054
3556.836	-0.048	0.054
3556.927	-0.050	0.054
3557.005	-0.049	0.054
3557.083	-0.049	0.054
3557.174	-0.049	0.053
3557.252	-0.048	0.051
3557.343	-0.049	0.051
3557.422	-0.049	0.051
3557.500	-0.048	0.050
3557.591	-0.050	0.051
3557.669	-0.051	0.050
3557.760	-0.049	0.049
3557.838	-0.049	0.049
3557.917	-0.049	0.049
3558.008	-0.049	0.049
3558.086	-0.049	0.049
3558.177	-0.048	0.049
3558.255	-0.049	0.050
3558.333	-0.049	0.052
3558.424	-0.049	0.053
3558.502	-0.049	0.054
3558.593	-0.049	0.054
3558.672	-0.048	0.054
3558.750	-0.049	0.054
3558.841	-0.048	0.054
3558.919	-0.049	0.054
3559.010	-0.049	0.054
3559.088	-0.049	0.051
3559.167	-0.048	0.051
3559.258	-0.049	0.050
3559.336	-0.049	0.049
3559.427	-0.048	0.050
3559.505	-0.048	0.049
3559.583	-0.048	0.049
3559.674	-0.048	0.048
3559.752	-0.049	0.044
3559.843	-0.048	0.044
3559.922	-0.049	0.044
3560.000	-0.049	0.044
3560.091	-0.048	0.044
3560.169	-0.049	0.043
3560.260	-0.049	0.044
3560.338	-0.048	0.041
3560.417	-0.049	0.039
3560.508	-0.049	0.042
3560.586	-0.049	0.040
3560.677	-0.048	0.041
3560.755	-0.049	0.043
3560.833	-0.048	0.042
3560.924	-0.048	0.044
3561.002	-0.049	0.044
3561.093	-0.048	0.044
3561.172	-0.048	0.044
3561.250	-0.048	0.044
3561.341	-0.049	0.047
3561.419	-0.048	0.049
3561.510	-0.049	0.049
3561.588	-0.048	0.049
3561.667	-0.048	0.051
3561.758	-0.049	0.052
3561.836	-0.049	0.051
3561.927	-0.049	0.053
3562.005	-0.048	0.053
3562.083	-0.050	0.054
3562.174	-0.049	0.053
3562.252	-0.049	0.051
3562.343	-0.048	0.051
3562.422	-0.049	0.051
3562.500	-0.048	0.050
3562.591	-0.048	0.049
3562.669	-0.048	0.049
3562.760	-0.048	0.050
3562.838	-0.049	0.050
3562.917	-0.048	0.052
3563.008	-0.048	0.053
3563.086	-0.048	0.054
